message,timestamp,severity,tags,attributes
║ build      │ pnpm run build                                              ║,2026-07-08T11:02:54.882486385Z,info,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""level"":""info""}"
║──────────────────────────────────────────────────────────────────────────║,2026-07-08T11:02:54.882487526Z,info,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""level"":""info""}"
║ start      │ bash bot/run.sh                                             ║,2026-07-08T11:02:54.882488207Z,info,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""level"":""info""}"
╚══════════════════════════════════════════════════════════════════════════╝,2026-07-08T11:02:54.882489439Z,info,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""level"":""info""}"
,2026-07-08T11:02:54.882490000Z,info,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""level"":""info""}"
,2026-07-08T11:02:54.883559264Z,info,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""level"":""info""}"
Saved output to:,2026-07-08T11:02:54.883570521Z,info,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""level"":""info""}"
  snapshot-target-unpack,2026-07-08T11:02:54.883572744Z,info,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""level"":""info""}"
[internal] load build definition from Dockerfile,2026-07-08T11:02:54.972253250Z,info,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:ed3e7e1194aa12f909ac9a14add5aa408b79cdc5492fedad68610d9f8c80cc37"",""level"":""info""}"
[internal] load build definition from Dockerfile,2026-07-08T11:02:54.972353741Z,info,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""completed"":""2026-07-08T11:02:54.972095854Z"",""level"":""info"",""digest"":""sha256:ed3e7e1194aa12f909ac9a14add5aa408b79cdc5492fedad68610d9f8c80cc37"",""started"":""2026-07-08T11:02:54.972058928Z""}"
[internal] load build definition from Dockerfile,2026-07-08T11:02:54.972370887Z,info,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""started"":""2026-07-08T11:02:54.972205348Z"",""level"":""info"",""digest"":""sha256:ed3e7e1194aa12f909ac9a14add5aa408b79cdc5492fedad68610d9f8c80cc37""}"
[internal] load build definition from Dockerfile,2026-07-08T11:02:55.025115825Z,info,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""completed"":""2026-07-08T11:02:55.024522424Z"",""level"":""info"",""digest"":""sha256:ed3e7e1194aa12f909ac9a14add5aa408b79cdc5492fedad68610d9f8c80cc37"",""started"":""2026-07-08T11:02:54.972205348Z""}"
[internal] load metadata for ghcr.io/railwayapp/nixpacks:ubuntu-1745885067,2026-07-08T11:02:55.040477123Z,info,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""started"":""2026-07-08T11:02:55.040101078Z"",""level"":""info"",""digest"":""sha256:2b1ddac473557e0070f0e364e586c6092ed09e60d811f10361379ca6929bd127""}"
[internal] load metadata for ghcr.io/railwayapp/nixpacks:ubuntu-1745885067,2026-07-08T11:02:55.434218069Z,info,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""completed"":""2026-07-08T11:02:55.43379904Z"",""level"":""info"",""digest"":""sha256:2b1ddac473557e0070f0e364e586c6092ed09e60d811f10361379ca6929bd127"",""started"":""2026-07-08T11:02:55.040101078Z""}"
[internal] load .dockerignore,2026-07-08T11:02:55.435136427Z,info,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:cf90440fd5645cdd55468d7cd3d840d81e685e3b6683283af19b0c3cc3feb457"",""level"":""info""}"
[internal] load .dockerignore,2026-07-08T11:02:55.435307103Z,info,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""completed"":""2026-07-08T11:02:55.43497162Z"",""level"":""info"",""digest"":""sha256:cf90440fd5645cdd55468d7cd3d840d81e685e3b6683283af19b0c3cc3feb457"",""started"":""2026-07-08T11:02:55.434920102Z""}"
[internal] load .dockerignore,2026-07-08T11:02:55.435538791Z,info,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""started"":""2026-07-08T11:02:55.435210778Z"",""level"":""info"",""digest"":""sha256:cf90440fd5645cdd55468d7cd3d840d81e685e3b6683283af19b0c3cc3feb457""}"
[internal] load .dockerignore,2026-07-08T11:02:55.487711440Z,info,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""completed"":""2026-07-08T11:02:55.487322026Z"",""level"":""info"",""digest"":""sha256:cf90440fd5645cdd55468d7cd3d840d81e685e3b6683283af19b0c3cc3feb457"",""started"":""2026-07-08T11:02:55.435210778Z""}"
"SecretsUsedInArgOrEnv: Do not use ARG or ENV instructions for sensitive data (ARG ""DEEPSEEK_API_KEY"") (line 11)(https://docs.docker.com/go/dockerfile/rule/secrets-used-in-arg-or-env/)
 details: Sensitive data should not be used in the ARG or ENV commands
",2026-07-08T11:02:55.501946869Z,warn,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""warn"",""sourceInfo"":{""filename"":""Dockerfile"",""data"":""RlJPTSBnaGNyLmlvL3JhaWx3YXlhcHAvbml4cGFja3M6dWJ1bnR1LTE3NDU4ODUwNjcKCkVOVFJZUE9JTlQgWyIvYmluL2Jhc2giLCAiLWwiLCAiLWMiXQpXT1JLRElSIC9hcHAvCgoKQ09QWSAubml4cGFja3Mvbml4cGtncy1mZmVlYmYwYWNmM2FlOGIyOWY4YzcwNDljZDkxMWI5NjM2ZWZkN2U3Lm5peCAubml4cGFja3Mvbml4cGtncy1mZmVlYmYwYWNmM2FlOGIyOWY4YzcwNDljZDkxMWI5NjM2ZWZkN2U3Lm5peApSVU4gbml4LWVudiAtaWYgLm5peHBhY2tzL25peHBrZ3MtZmZlZWJmMGFjZjNhZThiMjlmOGM3MDQ5Y2Q5MTFiOTYzNmVmZDdlNy5uaXggJiYgbml4LWNvbGxlY3QtZ2FyYmFnZSAtZAoKCkFSRyBDSSBERUVQU0VFS19BUElfS0VZIEdFTUlOSV9BUElfS0VZIE5JWFBBQ0tTX01FVEFEQVRBIE5PREVfRU5WIE5QTV9DT05GSUdfUFJPRFVDVElPTiBSQUlMV0FZX0VOVklST05NRU5UIFJBSUxXQVlfRU5WSVJPTk1FTlRfSUQgUkFJTFdBWV9FTlZJUk9OTUVOVF9OQU1FIFJBSUxXQVlfR0lUX0FVVEhPUiBSQUlMV0FZX0dJVF9CUkFOQ0ggUkFJTFdBWV9HSVRfQ09NTUlUX01FU1NBR0UgUkFJTFdBWV9HSVRfQ09NTUlUX1NIQSBSQUlMV0FZX0dJVF9SRVBPX05BTUUgUkFJTFdBWV9HSVRfUkVQT19PV05FUiBSQUlMV0FZX1BSSVZBVEVfRE9NQUlOIFJBSUxXQVlfUFJPSkVDVF9JRCBSQUlMV0FZX1BST0pFQ1RfTkFNRSBSQUlMV0FZX1NFUlZJQ0VfSUQgUkFJTFdBWV9TRVJWSUNFX05BTUUgVEVMRUdSQU1fQk9UX1RPS0VOCkVOViBDST0kQ0kgREVFUFNFRUtfQVBJX0tFWT0kREVFUFNFRUtfQVBJX0tFWSBHRU1JTklfQVBJX0tFWT0kR0VNSU5JX0FQSV9LRVkgTklYUEFDS1NfTUVUQURBVEE9JE5JWFBBQ0tTX01FVEFEQVRBIE5PREVfRU5WPSROT0RFX0VOViBOUE1fQ09ORklHX1BST0RVQ1RJT049JE5QTV9DT05GSUdfUFJPRFVDVElPTiBSQUlMV0FZX0VOVklST05NRU5UPSRSQUlMV0FZX0VOVklST05NRU5UIFJBSUxXQVlfRU5WSVJPTk1FTlRfSUQ9JFJBSUxXQVlfRU5WSVJPTk1FTlRfSUQgUkFJTFdBWV9FTlZJUk9OTUVOVF9OQU1FPSRSQUlMV0FZX0VOVklST05NRU5UX05BTUUgUkFJTFdBWV9HSVRfQVVUSE9SPSRSQUlMV0FZX0dJVF9BVVRIT1IgUkFJTFdBWV9HSVRfQlJBTkNIPSRSQUlMV0FZX0dJVF9CUkFOQ0ggUkFJTFdBWV9HSVRfQ09NTUlUX01FU1NBR0U9JFJBSUxXQVlfR0lUX0NPTU1JVF9NRVNTQUdFIFJBSUxXQVlfR0lUX0NPTU1JVF9TSEE9JFJBSUxXQVlfR0lUX0NPTU1JVF9TSEEgUkFJTFdBWV9HSVRfUkVQT19OQU1FPSRSQUlMV0FZX0dJVF9SRVBPX05BTUUgUkFJTFdBWV9HSVRfUkVQT19PV05FUj0kUkFJTFdBWV9HSVRfUkVQT19PV05FUiBSQUlMV0FZX1BSSVZBVEVfRE9NQUlOPSRSQUlMV0FZX1BSSVZBVEVfRE9NQUlOIFJBSUxXQVlfUFJPSkVDVF9JRD0kUkFJTFdBWV9QUk9KRUNUX0lEIFJBSUxXQVlfUFJPSkVDVF9OQU1FPSRSQUlMV0FZX1BST0pFQ1RfTkFNRSBSQUlMV0FZX1NFUlZJQ0VfSUQ9JFJBSUxXQVlfU0VSVklDRV9JRCBSQUlMV0FZX1NFUlZJQ0VfTkFNRT0kUkFJTFdBWV9TRVJWSUNFX05BTUUgVEVMRUdSQU1fQk9UX1RPS0VOPSRURUxFR1JBTV9CT1RfVE9LRU4KCiMgc2V0dXAgcGhhc2UKIyBub29wCgojIGluc3RhbGwgcGhhc2UKRU5WIE5JWFBBQ0tTX1BBVEg9L2FwcC9ub2RlX21vZHVsZXMvLmJpbjokTklYUEFDS1NfUEFUSApDT1BZIC4gL2FwcC8uClJVTiAtLW1vdW50PXR5cGU9Y2FjaGUsaWQ9cy9kZTYwMjNkNC1kNjg4LTRlYzAtYWE3Zi0yNGIyZjE1ZGFmYjctL3Jvb3QvbG9jYWwvc2hhcmUvcG5wbS9zdG9yZS92Myx0YXJnZXQ9L3Jvb3QvLmxvY2FsL3NoYXJlL3BucG0vc3RvcmUvdjMgcGlwIGluc3RhbGwgLS1icmVhay1zeXN0ZW0tcGFja2FnZXMgLXIgYm90L3JlcXVpcmVtZW50cy50eHQKCiMgYnVpbGQgcGhhc2UKQ09QWSAuIC9hcHAvLgpSVU4gLS1tb3VudD10eXBlPWNhY2hlLGlkPXMvZGU2MDIzZDQtZDY4OC00ZWMwLWFhN2YtMjRiMmYxNWRhZmI3LW5vZGVfbW9kdWxlcy9jYWNoZSx0YXJnZXQ9L2FwcC9ub2RlX21vZHVsZXMvLmNhY2hlIHBucG0gcnVuIGJ1aWxkCgoKUlVOIHByaW50ZiAnXG5QQVRIPS9hcHAvbm9kZV9tb2R1bGVzLy5iaW46JFBBVEgnID4+IC9yb290Ly5wcm9maWxlCgoKIyBzdGFydApDT1BZIC4gL2FwcAoKQ01EIFsiYmFzaCBib3QvcnVuLnNoIl0KCg=="",""definition"":{""def"":[""WgAaxQEKEmxvY2FsOi8vZG9ja2VyZmlsZRIUCgxsb2NhbC5kaWZmZXISBG5vbmUSSgoRbG9jYWwuZm9sbG93cGF0aHMSNVsiRG9ja2VyZmlsZSIsIkRvY2tlcmZpbGUuZG9ja2VyaWdub3JlIiwiZG9ja2VyZmlsZSJdEioKDWxvY2FsLnNlc3Npb24SGTJkYWFwZG8xMndxYXIyejg5ZDhjbDl5bnYSIQoTbG9jYWwuc2hhcmVka2V5aGludBIKZG9ja2VyZmlsZQ=="",""CkkKR3NoYTI1NjplZDNlN2UxMTk0YWExMmY5MDlhYzlhMTRhZGQ1YWE0MDhiNzljZGM1NDkyZmVkYWQ2ODYxMGQ5ZjhjODBjYzM3""],""metadata"":{""sha256:8ee4dd9ffc36513099570cfe5e21bc0b32604a6149848c687a689d69a90a7889"":{""caps"":{""constraints"":true,""meta.description"":true,""platform"":true}},""sha256:ed3e7e1194aa12f909ac9a14add5aa408b79cdc5492fedad68610d9f8c80cc37"":{""description"":{""llb.customname"":""[internal] load build definition from Dockerfile""},""caps"":{""source.local"":true,""source.local.followpaths"":true,""source.local.sessionid"":true,""source.local.sharedkeyhint"":true}}},""Source"":{""locations"":{""sha256:ed3e7e1194aa12f909ac9a14add5aa408b79cdc5492fedad68610d9f8c80cc37"":{}}}},""language"":""Dockerfile""},""level"":""warn"",""vertex"":""sha256:ed3e7e1194aa12f909ac9a14add5aa408b79cdc5492fedad68610d9f8c80cc37"",""range"":[{""start"":{""line"":11},""end"":{""line"":11}}]}"
"SecretsUsedInArgOrEnv: Do not use ARG or ENV instructions for sensitive data (ARG ""GEMINI_API_KEY"") (line 11)(https://docs.docker.com/go/dockerfile/rule/secrets-used-in-arg-or-env/)
 details: Sensitive data should not be used in the ARG or ENV commands
",2026-07-08T11:02:55.501959648Z,warn,"{""serviceId"":""de6023d4-d688-4ec0-aa7f-24b2f15dafb7"",""deploymentId"":""9d608935-628a-4468-870b-624950152e29"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""warn"",""sourceInfo"":{""filename"":""Dockerfile"",""data"":""RlJPTSBnaGNyLmlvL3JhaWx3YXlhcHAvbml4cGFja3M6dWJ1bnR1LTE3NDU4ODUwNjcKCkVOVFJZUE9JTlQgWyIvYmluL2Jhc2giLCAiLWwiLCAiLWMiXQpXT1JLRElSIC9hcHAvCgoKQ09QWSAubml4cGFja3Mvbml4cGtncy1mZmVlYmYwYWNmM2FlOGIyOWY4YzcwNDljZDkxMWI5NjM2ZWZkN2U3Lm5peCAubml4cGFja3Mvbml4cGtncy1mZmVlYmYwYWNmM2FlOGIyOWY4YzcwNDljZDkxMWI5NjM2ZWZkN2U3Lm5peApSVU4gbml4LWVudiAtaWYgLm5peHBhY2tzL25peHBrZ3MtZmZlZWJmMGFjZjNhZThiMjlmOGM3MDQ5Y2Q5MTFiOTYzNmVmZDdlNy5uaXggJiYgbml4LWNvbGxlY3QtZ2FyYmFnZSAtZAoKCkFSRyBDSSBERUVQU0VFS19BUElfS0VZIEdFTUlOSV9BUElfS0VZIE5JWFBBQ0tTX01FVEFEQVRBIE5PREVfRU5WIE5QTV9DT05GSUdfUFJPRFVDVElPTiBSQUlMV0FZX0VOVklST05NRU5UIFJBSUxXQVlfRU5WSVJPTk1FTlRfSUQgUkFJTFdBWV9FTlZJUk9OTUVOVF9OQU1FIFJBSUxXQVlfR0lUX0FVVEhPUiBSQUlMV0FZX0dJVF9CUkFOQ0ggUkFJTFdBWV9HSVRfQ09NTUlUX01FU1NBR0UgUkFJTFdBWV9HSVRfQ09NTUlUX1NIQSBSQUlMV0FZX0dJVF9SRVBPX05BTUUgUkFJTFdBWV9HSVRfUkVQT19PV05FUiBSQUlMV0FZX1BSSVZBVEVfRE9NQUlOIFJBSUxXQVlfUFJPSkVDVF9JRCBSQUlMV0FZX1BST0pFQ1RfTkFNRSBSQUlMV0FZX1NFUlZJQ0VfSUQgUkFJTFdBWV9TRVJWSUNFX05BTUUgVEVMRUdSQU1fQk9UX1RPS0VOCkVOViBDST0kQ0kgREVFUFNFRUtfQVBJX0tFWT0kREVFUFNFRUtfQVBJX0tFWSBHRU1JTklfQVBJX0tFWT0kR0VNSU5JX0FQSV9LRVkgTklYUEFDS1NfTUVUQURBVEE9JE5JWFBBQ0tTX01FVEFEQVRBIE5PREVfRU5WPSROT0RFX0VOViBOUE1fQ09ORklHX1BST0RVQ1RJT049JE5QTV9DT05GSUdfUFJPRFVDVElPTiBSQUlMV0FZX0VOVklST05NRU5UPSRSQUlMV0FZX0VOVklST05NRU5UIFJBSUxXQVlfRU5WSVJPTk1FTlRfSUQ9JFJBSUxXQVlfRU5WSVJPTk1FTlRfSUQgUkFJTFdBWV9FTlZJUk9OTUVOVF9OQU1FPSRSQUlMV0FZX0VOVklST05NRU5UX05BTUUgUkFJTFdBWV9HSVRfQVVUSE9SPSRSQUlMV0FZX0dJVF9BVVRIT1IgUkFJTFdBWV9HSVRfQlJBTkNIPSRSQUlMV0FZX0dJVF9CUkFOQ0ggUkFJTFdBWV9HSVRfQ09NTUlUX01FU1NBR0U9JFJBSUxXQVlfR0lUX0NPTU1JVF9NRVNTQUdFIFJBSUxXQVlfR0lUX0NPTU1JVF9TSEE9JFJBSUxXQVlfR0lUX0NPTU1JVF9TSEEgUkFJTFdBWV9HSVRfUkVQT19OQU1FPSRSQUlMV0FZX0dJVF9SRVBPX05BTUUgUkFJTFdBWV9HSVRfUkVQT19PV05FUj0kUkFJTFdBWV9HSVRfUkVQT19PV05FUiBSQUlMV0FZX1BSSVZBVEVfRE9NQUlOPSRSQUlMV0FZX1BSSVZBVEVfRE9NQUlOIFJBSUxXQVlfUFJPSkVDVF9JRD0kUkFJTFdBWV9QUk9KRUNUX0lEIFJBSUxXQVlfUFJPSkVDVF9OQU1FPSRSQUlMV0FZX1BST0pFQ1RfTkFNRSBSQUlMV0FZX1NFUlZJQ0VfSUQ9JFJBSUxXQVlfU0VSVklDRV9JRCBSQUlMV0FZX1NFUlZJQ0VfTkFNRT0kUkFJTFdBWV9TRVJWSUNFX05BTUUgVEVMRUdSQU1fQk9UX1RPS0VOPSRURUxFR1JBTV9CT1RfVE9LRU4KCiMgc2V0dXAgcGhhc2UKIyBub29wCgojIGluc3RhbGwgcGhhc2UKRU5WIE5JWFBBQ0tTX1BBVEg9L2FwcC9ub2RlX21vZHVsZXMvLmJpbjokTklYUEFDS1NfUEFUSApDT1BZIC4gL2FwcC8uClJVTiAtLW1vdW50PXR5cGU9Y2FjaGUsaWQ9cy9kZTYwMjNkNC1kNjg4LTRlYzAtYWE3Zi0yNGIyZjE1ZGFmYjctL3Jvb3QvbG9jYWwvc2hhcmUvcG5wbS9zdG9yZS92Myx0YXJnZXQ9L3Jvb3QvLmxvY2FsL3NoYXJlL3BucG0vc3RvcmUvdjMgcGlwIGluc3RhbGwgLS1icmVhay1zeXN0ZW0tcGFja2FnZXMgLXIgYm90L3JlcXVpcmVtZW50cy50eHQKCiMgYnVpbGQgcGhhc2UKQ09QWSAuIC9hcHAvLgpSVU4gLS1tb3VudD10eXBlPWNhY2hlLGlkPXMvZGU2MDIzZDQtZDY4OC00ZWMwLWFhN2YtMjRiMmYxNWRhZmI3LW5vZGVfbW9kdWxlcy9jYWNoZSx0YXJnZXQ9L2FwcC9ub2RlX21vZHVsZXMvLmNhY2hlIHBucG0gcnVuIGJ1aWxkCgoKUlVOIHByaW50ZiAnXG5QQVRIPS9hcHAvbm9kZV9tb2R1bGVzLy5iaW46JFBBVEgnID4+IC9yb290Ly5wcm9maWxlCgoKIyBzdGFydApDT1BZIC4gL2FwcAoKQ01EIFsiYmFzaCBib3QvcnVuLnNoIl0KCg=="",""definition"":{""def"":[""WgAaxQEKEmxvY2FsOi8vZG9ja2VyZmlsZRIUCgxsb2NhbC5kaWZmZXISBG5vbmUSSgoRbG9jYWwuZm9sbG93cGF0aHMSNVsiRG9ja2VyZmlsZSIsIkRvY2tlcmZpbGUuZG9ja2VyaWdub3JlIiwiZG9ja2VyZmlsZSJdEioKDWxvY2FsLnNlc3Npb24SGTJkYWFwZG8xMndxYXIyejg5ZDhjbDl5bnYSIQoTbG9jYWwuc2hhcmVka2V5aGludBIKZG9ja2VyZmlsZQ=="",""CkkKR3NoYTI1NjplZDNlN2UxMTk0YWExMmY5MDlhYzlhMTRhZGQ1YWE0MDhiNzljZGM1NDkyZmVkYWQ2ODYxMGQ5ZjhjODBjYzM3""],""metadata"":{""sha256:8ee4dd9ffc36513099570cfe5e21bc0b32604a6149848c687a689d69a90a7889"":{""caps"":{""constraints"":true,""meta.description"":true,""platform"":true}},""sha256:ed3e7e1194aa12f909ac9a14add5aa408b79cdc5492fedad68610d9f8c80cc37"":{""description"":{""llb.customname"":""[internal] load build definition from Dockerfile""},""caps"":{""source.local"":true,""source.local.followpaths"":true,""source.local.sessionid"":true,""source.local.sharedkeyhint"":true}}},""Source"":{""locations"":{""sha256:ed3e7e1194aa12f909ac9a14add5aa408b79cdc5492fedad68610d9f8c80cc37"":{}}}},""language"":""Dockerfile""},""level"":""warn"",""vertex"":""sha256:ed3e7e1194aa12f909ac9a14add5aa408b79cdc5492fedad68610d9f8c80cc37"",""range"":[{""start"":{""line"":11},""end"":{""line"":11}}]}"
